,MSNDATE,LATITUDE,LONGITUDE,cluster,Date,Tons
9367,782,50.52,13.629999999999999,0,1944-08-24,6.0
9368,782,50.52,13.629999999999999,0,1944-08-24,31.0
9388,782,51.48,13.88,0,1944-08-24,33.0
9370,782,50.52,13.629999999999999,0,1944-08-24,33.0
9371,782,50.52,13.629999999999999,0,1944-08-24,18.0
9372,782,50.03,15.179999999999998,0,1944-08-24,53.0
9365,782,50.52,13.629999999999999,0,1944-08-24,21.0
5418,717,52.150000000000006,11.749999999999998,0,1944-06-20,38.0
9143,774,52.7,20.500000000000004,0,1944-08-16,55.0
9141,774,51.15,11.799999999999999,0,1944-08-16,3.0
8911,769,48.4,-4.5,0,1944-08-11,36.0
8912,769,48.4,-4.5,0,1944-08-11,32.0
8913,769,48.4,-4.5,0,1944-08-11,56.0
8914,770,48.73,-0.020000000000000354,0,1944-08-12,39.0
8915,770,48.7,-0.37,0,1944-08-12,30.0
8916,770,48.75,-0.5700000000000001,0,1944-08-12,23.0
8917,770,48.75,-0.5700000000000001,0,1944-08-12,56.0
8918,770,48.58,-0.34999999999999964,0,1944-08-12,35.0
8919,770,49.35,6.0,0,1944-08-12,62.0
8920,770,49.35,6.0,0,1944-08-12,57.0
8921,770,48.83,0.3300000000000002,0,1944-08-12,0.0
8922,770,48.83,0.3300000000000002,0,1944-08-12,0.0
8923,770,48.83,0.3300000000000002,0,1944-08-12,0.0
8924,770,48.83,0.3300000000000002,0,1944-08-12,22.0
8925,770,48.83,0.3300000000000002,0,1944-08-12,23.0
8926,770,48.83,0.3300000000000002,0,1944-08-12,0.0
8927,770,48.75,-0.5700000000000001,0,1944-08-12,48.0
8910,769,48.4,-4.5,0,1944-08-11,36.0
8928,770,43.0,5.669999999999999,0,1944-08-12,77.0
8909,769,48.4,-4.5,0,1944-08-11,32.0
9373,782,50.03,15.179999999999998,0,1944-08-24,66.0
8907,769,48.4,-4.5,0,1944-08-11,34.0
8891,769,48.4,-4.5,0,1944-08-11,32.0
8890,769,48.4,-4.5,0,1944-08-11,35.0
8892,769,48.4,-4.5,0,1944-08-11,38.0
8893,769,48.4,-4.5,0,1944-08-11,39.0
8894,769,48.4,-4.5,0,1944-08-11,30.0
8895,769,48.4,-4.5,0,1944-08-11,36.0
8896,769,48.4,-4.5,0,1944-08-11,50.0
8897,769,48.4,-4.5,0,1944-08-11,41.0
8898,769,48.4,-4.5,0,1944-08-11,48.0
8899,769,48.4,-4.5,0,1944-08-11,3.0
8900,769,48.4,-4.5,0,1944-08-11,45.0
8901,769,48.4,-4.5,0,1944-08-11,35.0
9357,781,48.2,15.919999999999998,0,1944-08-23,0.0
8902,769,48.4,-4.5,0,1944-08-11,33.0
8904,769,48.4,-4.5,0,1944-08-11,36.0
8905,769,48.4,-4.5,0,1944-08-11,36.0
8906,769,48.4,-4.5,0,1944-08-11,36.0
8908,769,48.4,-4.5,0,1944-08-11,36.0
8889,769,45.67,6.33,0,1944-08-11,48.0
8929,770,49.87,1.6199999999999999,0,1944-08-12,0.0
8931,770,49.35,6.0,0,1944-08-12,2.0
8953,770,48.83,0.3300000000000002,0,1944-08-12,0.0
8954,770,48.83,0.3300000000000002,0,1944-08-12,22.0
8955,770,48.83,0.3300000000000002,0,1944-08-12,23.0
8956,770,48.83,0.3300000000000002,0,1944-08-12,0.0
8903,769,48.4,-4.5,0,1944-08-11,36.0
9318,781,48.2,15.919999999999998,0,1944-08-23,0.0
8958,771,45.0,3.33,0,1944-08-13,9.0
8960,771,48.45,11.680000000000001,0,1944-08-13,24.0
8942,770,48.83,0.3300000000000002,0,1944-08-12,0.0
8961,771,49.87,1.6199999999999999,0,1944-08-13,0.0
8962,771,49.53,1.2199999999999998,0,1944-08-13,6.0
8963,771,48.25,8.0,0,1944-08-13,2.0
8964,771,48.25,8.0,0,1944-08-13,3.0
8965,771,48.25,8.0,0,1944-08-13,6.0
8966,771,48.25,8.0,0,1944-08-13,2.0
8967,771,48.25,8.0,0,1944-08-13,3.0
8968,771,48.25,8.0,0,1944-08-13,6.0
8969,771,49.87,1.6199999999999999,0,1944-08-13,0.0
8952,770,48.83,0.3300000000000002,0,1944-08-12,0.0
8930,770,49.35,6.0,0,1944-08-12,2.0
8951,770,48.83,0.3300000000000002,0,1944-08-12,0.0
8949,770,48.75,-0.5700000000000001,0,1944-08-12,48.0
8932,770,49.87,1.6199999999999999,0,1944-08-12,0.0
8933,770,49.35,6.0,0,1944-08-12,2.0
8934,770,49.35,6.0,0,1944-08-12,2.0
8935,770,48.73,-0.020000000000000354,0,1944-08-12,39.0
8936,770,48.7,-0.37,0,1944-08-12,30.0
8937,770,48.75,-0.5700000000000001,0,1944-08-12,23.0
8938,770,48.75,-0.5700000000000001,0,1944-08-12,56.0
8939,770,48.58,-0.34999999999999964,0,1944-08-12,35.0
8940,770,49.35,6.0,0,1944-08-12,62.0
8943,770,48.83,0.3300000000000002,0,1944-08-12,0.0
8944,770,48.83,0.3300000000000002,0,1944-08-12,0.0
8945,770,48.83,0.3300000000000002,0,1944-08-12,22.0
8842,769,48.4,-4.5,0,1944-08-11,56.0
8830,769,48.4,-4.5,0,1944-08-11,35.0
8946,770,48.83,0.3300000000000002,0,1944-08-12,23.0
8947,770,48.83,0.3300000000000002,0,1944-08-12,0.0
8948,770,48.75,-0.5700000000000001,0,1944-08-12,48.0
8950,770,43.0,5.669999999999999,0,1944-08-12,77.0
8888,769,45.67,6.33,0,1944-08-11,48.0
8887,769,48.4,-4.5,0,1944-08-11,56.0
8886,769,48.4,-4.5,0,1944-08-11,32.0
8826,769,48.4,-4.5,0,1944-08-11,41.0
8827,769,48.4,-4.5,0,1944-08-11,48.0
8828,769,48.4,-4.5,0,1944-08-11,3.0
8941,770,49.35,6.0,0,1944-08-12,57.0
8829,769,48.4,-4.5,0,1944-08-11,45.0
8959,771,49.87,1.6199999999999999,0,1944-08-13,43.0
8832,769,48.4,-4.5,0,1944-08-11,36.0
8833,769,48.4,-4.5,0,1944-08-11,36.0
8834,769,48.4,-4.5,0,1944-08-11,36.0
8835,769,48.4,-4.5,0,1944-08-11,36.0
8836,769,48.4,-4.5,0,1944-08-11,34.0
8837,769,48.4,-4.5,0,1944-08-11,36.0
8838,769,48.4,-4.5,0,1944-08-11,32.0
8839,769,48.4,-4.5,0,1944-08-11,36.0
8840,769,48.4,-4.5,0,1944-08-11,36.0
8841,769,48.4,-4.5,0,1944-08-11,32.0
8831,769,48.4,-4.5,0,1944-08-11,33.0
8704,766,49.03,-0.26999999999999996,0,1944-08-08,26.0
8825,769,48.4,-4.5,0,1944-08-11,50.0
8824,769,48.4,-4.5,0,1944-08-11,36.0
8805,768,49.02,1.38,0,1944-08-10,75.0
8806,768,48.49,3.5,0,1944-08-10,47.0
8807,768,52.33,9.0,0,1944-08-10,8.0
8808,768,49.53,0.7300000000000002,0,1944-08-10,0.0
8809,768,49.53,0.7300000000000002,0,1944-08-10,0.0
8810,768,49.53,0.7300000000000002,0,1944-08-10,36.0
8811,768,49.53,0.7300000000000002,0,1944-08-10,0.0
8812,768,49.53,0.7300000000000002,0,1944-08-10,0.0
8813,768,49.53,0.7300000000000002,0,1944-08-10,0.0
8814,768,49.53,0.7300000000000002,0,1944-08-10,36.0
8815,768,49.53,0.7300000000000002,0,1944-08-10,0.0
8816,768,52.33,9.0,0,1944-08-10,8.0
8817,769,49.02,1.38,0,1944-08-11,103.0
8818,769,49.35,6.0,0,1944-08-11,49.0
8819,769,48.4,-4.5,0,1944-08-11,35.0
8820,769,48.4,-4.5,0,1944-08-11,32.0
8821,769,48.4,-4.5,0,1944-08-11,38.0
8823,769,48.4,-4.5,0,1944-08-11,30.0
8844,769,48.67,-2.07,0,1944-08-11,2.0
8845,769,48.67,-2.07,0,1944-08-11,2.0
8846,769,48.67,-2.07,0,1944-08-11,28.0
8869,769,48.4,-4.5,0,1944-08-11,36.0
8870,769,48.4,-4.5,0,1944-08-11,50.0
8871,769,48.4,-4.5,0,1944-08-11,41.0
8822,769,48.4,-4.5,0,1944-08-11,39.0
8872,769,48.4,-4.5,0,1944-08-11,48.0
8874,769,48.4,-4.5,0,1944-08-11,45.0
8873,769,48.4,-4.5,0,1944-08-11,3.0
8875,769,48.4,-4.5,0,1944-08-11,35.0
8876,769,48.4,-4.5,0,1944-08-11,33.0
8877,769,48.4,-4.5,0,1944-08-11,36.0
8878,769,48.4,-4.5,0,1944-08-11,36.0
8879,769,48.4,-4.5,0,1944-08-11,36.0
8880,769,48.4,-4.5,0,1944-08-11,36.0
8881,769,48.4,-4.5,0,1944-08-11,34.0
8882,769,48.4,-4.5,0,1944-08-11,36.0
8883,769,48.4,-4.5,0,1944-08-11,32.0
8884,769,48.4,-4.5,0,1944-08-11,36.0
8843,769,45.67,6.33,0,1944-08-11,48.0
8885,769,48.4,-4.5,0,1944-08-11,36.0
8867,769,48.4,-4.5,0,1944-08-11,39.0
8866,769,48.4,-4.5,0,1944-08-11,38.0
8865,769,48.4,-4.5,0,1944-08-11,32.0
8847,769,48.67,-2.07,0,1944-08-11,35.0
8848,769,48.67,-2.07,0,1944-08-11,41.0
8849,769,49.35,6.0,0,1944-08-11,1.0
8850,769,48.67,-2.07,0,1944-08-11,2.0
8851,769,48.67,-2.07,0,1944-08-11,2.0
8852,769,48.67,-2.07,0,1944-08-11,28.0
8853,769,48.67,-2.07,0,1944-08-11,35.0
8854,769,48.67,-2.07,0,1944-08-11,41.0
8868,769,48.4,-4.5,0,1944-08-11,30.0
8857,769,47.63,6.87,0,1944-08-11,33.0
8154,761,47.65,9.5,0,1944-08-03,75.0
5356,717,53.42,10.72,0,1944-06-20,33.0
9094,773,43.33,6.33,0,1944-08-15,10.0
8859,769,47.63,6.87,0,1944-08-11,31.0
8860,769,47.63,6.87,0,1944-08-11,31.0
8861,769,47.63,6.87,0,1944-08-11,30.0
8862,769,47.63,6.87,0,1944-08-11,30.0
8863,769,49.35,6.0,0,1944-08-11,49.0
8864,769,48.4,-4.5,0,1944-08-11,35.0
8856,769,49.02,1.38,0,1944-08-11,103.0
8971,771,49.53,1.2199999999999998,0,1944-08-13,6.0
8972,771,48.25,8.0,0,1944-08-13,2.0
8973,771,48.25,8.0,0,1944-08-13,3.0
9081,773,43.0,6.33,0,1944-08-15,18.0
9082,773,43.0,6.33,0,1944-08-15,23.0
9083,773,43.0,6.33,0,1944-08-15,30.0
9084,773,43.33,6.33,0,1944-08-15,10.0
9085,773,48.33,5.000000000000001,0,1944-08-15,2.0
9086,773,48.33,5.330000000000001,0,1944-08-15,8.0
9087,773,48.33,5.330000000000001,0,1944-08-15,12.0
9088,773,48.33,5.330000000000001,0,1944-08-15,0.0
9089,773,43.0,6.33,0,1944-08-15,0.0
9090,773,43.0,6.33,0,1944-08-15,0.0
9091,773,43.0,6.33,0,1944-08-15,18.0
9092,773,43.0,6.33,0,1944-08-15,23.0
9095,773,48.33,5.000000000000001,0,1944-08-15,2.0
9093,773,43.0,6.33,0,1944-08-15,30.0
9096,773,48.33,5.330000000000001,0,1944-08-15,8.0
9100,773,48.03000000000001,12.3,0,1944-08-15,59.0
9080,773,43.0,6.33,0,1944-08-15,0.0
9098,773,48.33,5.330000000000001,0,1944-08-15,0.0
9079,773,43.0,6.33,0,1944-08-15,0.0
9077,773,50.1,8.67,0,1944-08-15,14.0
9060,773,48.03000000000001,12.3,0,1944-08-15,90.0
9061,773,51.58,15.179999999999998,0,1944-08-15,22.0
9062,773,51.58,15.179999999999998,0,1944-08-15,24.0
9063,773,51.58,15.179999999999998,0,1944-08-15,0.0
9064,773,51.58,15.179999999999998,0,1944-08-15,21.0
9065,773,51.58,15.179999999999998,0,1944-08-15,22.0
9066,773,51.58,15.179999999999998,0,1944-08-15,25.0
9068,773,51.58,15.179999999999998,0,1944-08-15,24.0
9006,772,43.38,5.37,0,1944-08-14,23.0
9069,773,51.58,15.179999999999998,0,1944-08-15,22.0
9070,773,51.58,15.179999999999998,0,1944-08-15,18.0
9071,773,51.58,15.179999999999998,0,1944-08-15,0.0
9072,773,51.58,15.179999999999998,0,1944-08-15,6.0
9073,773,50.1,8.67,0,1944-08-15,24.0
9074,773,50.1,8.67,0,1944-08-15,23.0
9075,773,50.1,8.67,0,1944-08-15,26.0
9076,773,50.1,8.67,0,1944-08-15,22.0
9078,773,50.1,8.67,0,1944-08-15,16.0
9099,773,48.03000000000001,12.3,0,1944-08-15,1.0
9097,773,48.33,5.330000000000001,0,1944-08-15,12.0
9101,773,48.03000000000001,12.3,0,1944-08-15,88.0
9124,774,51.52,12.330000000000002,0,1944-08-16,0.0
9125,774,51.52,12.330000000000002,0,1944-08-16,30.0
9127,774,51.52,12.330000000000002,0,1944-08-16,28.0
9128,774,51.52,12.330000000000002,0,1944-08-16,28.0
9129,774,51.52,12.330000000000002,0,1944-08-16,30.0
9130,774,51.52,12.330000000000002,0,1944-08-16,28.0
9131,774,51.52,12.330000000000002,0,1944-08-16,0.0
9132,774,51.52,12.330000000000002,0,1944-08-16,0.0
9133,774,51.52,12.330000000000002,0,1944-08-16,0.0
9134,774,43.08,5.93,0,1944-08-16,44.0
9135,774,48.45,11.680000000000001,0,1944-08-16,67.0
9136,774,51.15,11.799999999999999,0,1944-08-16,21.0
9137,774,51.15,11.799999999999999,0,1944-08-16,8.0
9138,774,51.32,9.47,0,1944-08-16,0.0
9139,774,52.1,9.37,0,1944-08-16,1.0
9140,774,50.88000000000001,8.77,0,1944-08-16,0.0
9123,774,49.2,-0.47000000000000003,0,1944-08-16,28.0
9122,774,52.7,20.500000000000004,0,1944-08-16,55.0
9121,774,52.7,20.500000000000004,0,1944-08-16,0.0
9120,773,51.58,15.179999999999998,0,1944-08-15,6.0
9102,773,48.03000000000001,12.3,0,1944-08-15,90.0
9103,773,50.1,8.67,0,1944-08-15,24.0
9104,773,50.1,8.67,0,1944-08-15,23.0
9105,773,50.1,8.67,0,1944-08-15,26.0
9106,773,50.1,8.67,0,1944-08-15,22.0
9107,773,50.1,8.67,0,1944-08-15,14.0
9126,774,51.52,12.330000000000002,0,1944-08-16,28.0
9108,773,50.1,8.67,0,1944-08-15,16.0
9059,773,48.03000000000001,12.3,0,1944-08-15,88.0
9109,773,51.58,15.179999999999998,0,1944-08-15,22.0
9110,773,51.58,15.179999999999998,0,1944-08-15,24.0
9112,773,51.58,15.179999999999998,0,1944-08-15,21.0
9113,773,51.58,15.179999999999998,0,1944-08-15,22.0
9114,773,51.58,15.179999999999998,0,1944-08-15,25.0
9115,773,51.58,15.179999999999998,0,1944-08-15,2.0
9116,773,51.58,15.179999999999998,0,1944-08-15,24.0
9117,773,51.58,15.179999999999998,0,1944-08-15,22.0
9118,773,51.58,15.179999999999998,0,1944-08-15,18.0
9119,773,51.58,15.179999999999998,0,1944-08-15,0.0
9111,773,51.58,15.179999999999998,0,1944-08-15,0.0
9067,773,51.58,15.179999999999998,0,1944-08-15,2.0
9142,774,52.7,20.500000000000004,0,1944-08-16,0.0
9056,773,44.27,4.650000000000001,0,1944-08-15,2.0
8996,772,48.33,5.000000000000001,0,1944-08-14,24.0
8997,772,48.33,5.000000000000001,0,1944-08-14,23.0
8998,772,48.25,8.0,0,1944-08-14,3.0
8999,772,48.25,8.0,0,1944-08-14,3.0
9000,772,43.57,7.12,0,1944-08-14,2.0
9001,772,48.67,-0.5799999999999997,0,1944-08-14,2.0
9002,772,48.67,-0.5799999999999997,0,1944-08-14,36.0
9003,772,48.25,8.0,0,1944-08-14,3.0
9004,772,45.95,7.969999999999999,0,1944-08-14,0.0
9005,772,49.2,-0.47000000000000003,0,1944-08-14,18.0
9058,773,48.03000000000001,12.3,0,1944-08-15,59.0
4352,703,48.73,-0.020000000000000354,0,1944-06-06,2.0
4354,703,48.73,-0.020000000000000354,0,1944-06-06,23.0
9009,772,48.33,5.000000000000001,0,1944-08-14,23.0
8991,772,48.67,-0.5799999999999997,0,1944-08-14,2.0
9010,772,48.33,5.000000000000001,0,1944-08-14,24.0
9011,772,48.33,5.000000000000001,0,1944-08-14,23.0
9012,772,46.629999999999995,14.3,0,1944-08-14,15.0
8995,772,46.629999999999995,14.3,0,1944-08-14,15.0
9013,773,44.27,4.650000000000001,0,1944-08-15,2.0
8994,772,43.38,5.37,0,1944-08-14,23.0
8992,772,48.67,-0.5799999999999997,0,1944-08-14,36.0
8974,771,48.25,8.0,0,1944-08-13,6.0
8975,771,49.18,-0.37,0,1944-08-13,23.0
8977,771,45.57,5.8,0,1944-08-13,25.0
8978,771,45.57,5.8,0,1944-08-13,23.0
8979,771,49.13,0.9000000000000002,0,1944-08-13,21.0
8980,771,49.17,-1.1700000000000002,0,1944-08-13,23.0
8981,771,48.25,8.0,0,1944-08-13,25.0
8982,771,48.25,8.0,0,1944-08-13,25.0
8983,771,48.25,8.0,0,1944-08-13,25.0
8984,771,48.25,8.0,0,1944-08-13,2.0
8985,771,45.0,3.33,0,1944-08-13,9.0
8986,771,48.45,11.680000000000001,0,1944-08-13,24.0
8987,771,49.87,1.6199999999999999,0,1944-08-13,43.0
8988,771,49.87,1.6199999999999999,0,1944-08-13,43.0
8989,771,48.45,11.680000000000001,0,1944-08-13,24.0
8993,772,49.2,-0.47000000000000003,0,1944-08-14,18.0
8990,772,43.57,7.12,0,1944-08-14,2.0
9014,773,48.03000000000001,12.3,0,1944-08-15,1.0
9018,773,51.58,15.179999999999998,0,1944-08-15,22.0
9016,773,48.03000000000001,12.3,0,1944-08-15,88.0
9039,773,48.33,5.330000000000001,0,1944-08-15,0.0
9040,773,50.1,8.67,0,1944-08-15,24.0
9041,773,50.1,8.67,0,1944-08-15,23.0
9042,773,50.1,8.67,0,1944-08-15,26.0
9043,773,50.1,8.67,0,1944-08-15,22.0
9044,773,50.1,8.67,0,1944-08-15,14.0
9045,773,50.1,8.67,0,1944-08-15,16.0
9046,773,43.33,26.670000000000005,0,1944-08-15,2.0
9047,773,43.33,6.67,0,1944-08-15,2.0
9048,773,43.33,26.670000000000005,0,1944-08-15,2.0
9050,773,43.33,6.67,0,1944-08-15,2.0
9008,772,48.33,5.000000000000001,0,1944-08-14,24.0
9051,773,43.33,6.67,0,1944-08-15,2.0
9052,773,43.33,26.670000000000005,0,1944-08-15,2.0
9053,773,48.7,8.07,0,1944-08-15,2.0
9054,773,44.43,4.7299999999999995,0,1944-08-15,70.0
9055,773,44.27,4.650000000000001,0,1944-08-15,77.0
9038,773,48.33,5.330000000000001,0,1944-08-15,12.0
9037,773,48.33,5.330000000000001,0,1944-08-15,8.0
9036,773,48.33,5.000000000000001,0,1944-08-15,2.0
9035,773,43.33,6.33,0,1944-08-15,10.0
9017,773,48.03000000000001,12.3,0,1944-08-15,90.0
9015,773,48.03000000000001,12.3,0,1944-08-15,59.0
9019,773,51.58,15.179999999999998,0,1944-08-15,24.0
9020,773,51.58,15.179999999999998,0,1944-08-15,0.0
9021,773,51.58,15.179999999999998,0,1944-08-15,21.0
9023,773,51.58,15.179999999999998,0,1944-08-15,25.0
9024,773,51.58,15.179999999999998,0,1944-08-15,2.0
9057,773,48.03000000000001,12.3,0,1944-08-15,1.0
9025,773,51.58,15.179999999999998,0,1944-08-15,24.0
9027,773,51.58,15.179999999999998,0,1944-08-15,18.0
9028,773,51.58,15.179999999999998,0,1944-08-15,0.0
9029,773,51.58,15.179999999999998,0,1944-08-15,6.0
9030,773,43.0,6.33,0,1944-08-15,0.0
9031,773,43.0,6.33,0,1944-08-15,0.0
9032,773,43.0,6.33,0,1944-08-15,18.0
9033,773,43.0,6.33,0,1944-08-15,23.0
9034,773,43.0,6.33,0,1944-08-15,30.0
9026,773,51.58,15.179999999999998,0,1944-08-15,22.0
5417,717,52.150000000000006,11.749999999999998,0,1944-06-20,2.0
6204,738,48.58,-0.47000000000000003,0,1944-07-11,1.0
5415,717,52.150000000000006,11.749999999999998,0,1944-06-20,11.0
4367,703,49.32,-0.6300000000000002,0,1944-06-06,18.0
4368,703,49.32,-0.6300000000000002,0,1944-06-06,13.0
4369,703,49.32,-0.6300000000000002,0,1944-06-06,66.0
4370,703,49.32,-0.6300000000000002,0,1944-06-06,32.0
4371,703,49.32,-0.6300000000000002,0,1944-06-06,51.0
4372,703,49.32,-0.6300000000000002,0,1944-06-06,144.0
4373,703,49.32,-0.6300000000000002,0,1944-06-06,40.0
4374,703,49.32,-0.6300000000000002,0,1944-06-06,2.0
9022,773,51.58,15.179999999999998,0,1944-08-15,22.0
4375,703,49.32999999999999,-0.5799999999999997,0,1944-06-06,3.0
4376,703,49.32999999999999,-0.5799999999999997,0,1944-06-06,5.0
4366,703,48.9,-0.20000000000000004,0,1944-06-06,42.0
4378,703,49.32999999999999,-0.5799999999999997,0,1944-06-06,41.0
4379,703,49.32999999999999,-0.5799999999999997,0,1944-06-06,32.0
4380,703,49.18,-0.37,0,1944-06-06,23.0
4381,703,49.18,-0.37,0,1944-06-06,63.0
4382,703,49.18,-0.37,0,1944-06-06,12.0
4383,703,49.18,-0.37,0,1944-06-06,11.0
4384,703,49.18,-0.37,0,1944-06-06,78.0
4385,703,49.18,-0.37,0,1944-06-06,21.0
4386,703,49.18,-0.37,0,1944-06-06,48.0
4377,703,49.32999999999999,-0.5799999999999997,0,1944-06-06,15.0
9007,772,46.629999999999995,14.3,0,1944-08-14,15.0
4387,703,49.18,-0.37,0,1944-06-06,14.0
4363,703,49.18,-0.37,0,1944-06-06,68.0
4343,703,48.73,-0.020000000000000354,0,1944-06-06,3.0
4344,703,48.73,-0.020000000000000354,0,1944-06-06,16.0
4345,703,48.73,-0.020000000000000354,0,1944-06-06,44.0
4346,703,48.73,-0.020000000000000354,0,1944-06-06,3.0
4347,703,48.73,-0.020000000000000354,0,1944-06-06,33.0
4348,703,48.73,-0.020000000000000354,0,1944-06-06,18.0
4349,703,48.73,-0.020000000000000354,0,1944-06-06,2.0
4350,703,48.73,-0.020000000000000354,0,1944-06-06,12.0
4351,703,48.73,-0.020000000000000354,0,1944-06-06,3.0
4364,703,49.18,-0.37,0,1944-06-06,55.0
4365,703,49.29999999999999,-1.23,0,1944-06-06,27.0
9049,773,48.7,8.07,0,1944-08-15,2.0
4355,703,48.73,-0.020000000000000354,0,1944-06-06,30.0
4309,703,48.9,-0.20000000000000004,0,1944-06-06,20.0
4429,703,49.32,-0.5200000000000005,0,1944-06-06,8.0
4357,703,48.73,-0.020000000000000354,0,1944-06-06,12.0
4358,703,48.73,-0.020000000000000354,0,1944-06-06,27.0
4359,703,48.73,-0.020000000000000354,0,1944-06-06,18.0
4360,703,48.73,-0.020000000000000354,0,1944-06-06,3.0
4361,703,48.63,-1.37,0,1944-06-06,3.0
4362,703,49.18,-0.37,0,1944-06-06,69.0
4353,703,48.73,-0.020000000000000354,0,1944-06-06,2.0
4388,703,49.18,-0.37,0,1944-06-06,28.0
4389,703,49.18,-0.37,0,1944-06-06,84.0
4390,703,49.18,-0.37,0,1944-06-06,63.0
4416,703,48.75,-0.5700000000000001,0,1944-06-06,33.0
4417,703,48.75,-0.5700000000000001,0,1944-06-06,6.0
4418,703,48.83,-1.2499999999999998,0,1944-06-06,51.0
4419,703,48.83,-1.2499999999999998,0,1944-06-06,3.0
4420,703,48.83,-1.2499999999999998,0,1944-06-06,3.0
4421,703,48.83,-1.2499999999999998,0,1944-06-06,15.0
4422,703,48.33,-1.2000000000000002,0,1944-06-06,3.0
4423,703,49.12,-1.0799999999999998,0,1944-06-06,2.0
4424,703,49.12,-1.0799999999999998,0,1944-06-06,24.0
4415,703,48.9,-0.20000000000000004,0,1944-06-06,3.0
4425,703,49.12,-1.0799999999999998,0,1944-06-06,3.0
4427,703,49.12,-1.0799999999999998,0,1944-06-06,6.0
4430,703,49.32,-0.5200000000000005,0,1944-06-06,6.0
4428,703,49.12,-1.0799999999999998,0,1944-06-06,3.0
4431,703,49.32,-0.5200000000000005,0,1944-06-06,6.0
4407,703,48.85,-0.5499999999999997,0,1944-06-06,54.0
4433,703,49.32,-0.5200000000000005,0,1944-06-06,11.0
4434,703,49.32,-0.5200000000000005,0,1944-06-06,66.0
4435,703,49.32,-0.5200000000000005,0,1944-06-06,42.0
4426,703,49.12,-1.0799999999999998,0,1944-06-06,63.0
4414,703,48.9,-0.20000000000000004,0,1944-06-06,21.0
4413,703,48.9,-0.20000000000000004,0,1944-06-06,53.0
4412,703,48.9,-0.20000000000000004,0,1944-06-06,20.0
4391,703,49.18,-0.37,0,1944-06-06,20.0
4392,703,49.18,-0.37,0,1944-06-06,10.0
4393,703,49.18,-0.37,0,1944-06-06,51.0
4394,703,49.18,-0.37,0,1944-06-06,32.0
4396,703,49.18,-0.37,0,1944-06-06,27.0
4436,703,48.7,0.12000000000000037,0,1944-06-06,27.0
4397,703,49.18,-0.37,0,1944-06-06,3.0
4398,703,49.18,-0.37,0,1944-06-06,9.0
4399,703,49.18,-0.37,0,1944-06-06,33.0
4400,703,49.18,-0.37,0,1944-06-06,33.0
4401,703,49.18,-0.37,0,1944-06-06,27.0
4402,703,49.18,-0.37,0,1944-06-06,33.0
4403,703,48.85,-0.5499999999999997,0,1944-06-06,30.0
4404,703,48.85,-0.5499999999999997,0,1944-06-06,3.0
4405,703,48.85,-0.5499999999999997,0,1944-06-06,3.0
4406,703,48.85,-0.5499999999999997,0,1944-06-06,8.0
4432,703,49.32,-0.5200000000000005,0,1944-06-06,32.0
4408,703,48.85,-0.5499999999999997,0,1944-06-06,36.0
4409,703,48.9,-0.20000000000000004,0,1944-06-06,72.0
4410,703,48.9,-0.20000000000000004,0,1944-06-06,8.0
4342,703,48.73,-0.020000000000000354,0,1944-06-06,2.0
4341,703,49.67,-1.2700000000000002,0,1944-06-06,30.0
4340,703,49.67,-1.2700000000000002,0,1944-06-06,1.0
4339,703,49.05,-0.04999999999999957,0,1944-06-06,1.0
4270,703,49.32,-0.6300000000000002,0,1944-06-06,40.0
4271,703,49.32,-0.6300000000000002,0,1944-06-06,2.0
4272,703,49.32999999999999,-0.5799999999999997,0,1944-06-06,3.0
4273,703,49.32999999999999,-0.5799999999999997,0,1944-06-06,5.0
4274,703,49.32999999999999,-0.5799999999999997,0,1944-06-06,15.0
4275,703,49.32999999999999,-0.5799999999999997,0,1944-06-06,41.0
4276,703,49.32999999999999,-0.5799999999999997,0,1944-06-06,32.0
4277,703,49.18,-0.37,0,1944-06-06,23.0
4278,703,49.18,-0.37,0,1944-06-06,63.0
4269,703,49.32,-0.6300000000000002,0,1944-06-06,144.0
4279,703,49.18,-0.37,0,1944-06-06,12.0
4281,703,49.18,-0.37,0,1944-06-06,78.0
4282,703,49.18,-0.37,0,1944-06-06,21.0
4283,703,49.18,-0.37,0,1944-06-06,48.0
4284,703,49.18,-0.37,0,1944-06-06,14.0
4285,703,49.18,-0.37,0,1944-06-06,28.0
4286,703,49.18,-0.37,0,1944-06-06,84.0
4287,703,49.18,-0.37,0,1944-06-06,63.0
4288,703,49.18,-0.37,0,1944-06-06,20.0
4289,703,49.18,-0.37,0,1944-06-06,10.0
4411,703,48.9,-0.20000000000000004,0,1944-06-06,22.0
4280,703,49.18,-0.37,0,1944-06-06,11.0
4267,703,49.32,-0.6300000000000002,0,1944-06-06,32.0
4268,703,49.32,-0.6300000000000002,0,1944-06-06,51.0
4266,703,49.32,-0.6300000000000002,0,1944-06-06,66.0
4245,702,49.08,-0.2499999999999996,0,1944-06-05,3.0
4246,702,49.08,-0.2499999999999996,0,1944-06-05,138.0
4247,702,49.08,-0.2499999999999996,0,1944-06-05,3.0
4248,702,49.08,-0.2499999999999996,0,1944-06-05,138.0
4249,702,49.22,-1.45,0,1944-06-05,36.0
4250,702,49.29999999999999,-1.23,0,1944-06-05,33.0
4251,703,48.73,-0.020000000000000354,0,1944-06-06,67.0
4252,703,49.7,-1.3000000000000003,0,1944-06-06,61.0
